id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2991526,tongzhou_aq,2018-05-08 19:00:00,37.0,126.0,87.0,0.6,9.0,4.0
2991527,shunyi_aq,2018-05-08 19:00:00,39.0,98.0,67.0,1.2,28.0,7.0
2991528,pingchang_aq,2018-05-08 19:00:00,33.0,83.0,21.0,0.5,70.0,7.0
2991529,mentougou_aq,2018-05-08 19:00:00,41.0,165.0,77.0,0.5,22.0,2.0
2991530,pinggu_aq,2018-05-08 19:00:00,32.0,60.0,23.0,0.9,66.0,
2991531,huairou_aq,2018-05-08 19:00:00,42.0,114.0,30.0,0.8,44.0,2.0
2991532,miyun_aq,2018-05-08 19:00:00,34.0,75.0,63.0,0.8,38.0,3.0
2991533,yanqin_aq,2018-05-08 19:00:00,39.0,75.0,27.0,0.5,81.0,5.0
2991534,dingling_aq,2018-05-08 19:00:00,14.0,53.0,17.0,0.6,69.0,7.0
2991535,badaling_aq,2018-05-08 19:00:00,29.0,168.0,60.0,0.4,50.0,4.0
2991536,miyunshuiku_aq,2018-05-08 19:00:00,40.0,144.0,22.0,0.9,72.0,3.0
2991537,donggaocun_aq,2018-05-08 19:00:00,33.0,40.0,17.0,0.7,75.0,6.0
2991538,yongledian_aq,2018-05-08 19:00:00,53.0,106.0,90.0,0.6,2.0,3.0
2991539,yufa_aq,2018-05-08 19:00:00,41.0,87.0,40.0,0.6,29.0,2.0
2991540,liulihe_aq,2018-05-08 19:00:00,31.0,124.0,37.0,0.4,46.0,
2991541,qianmen_aq,2018-05-08 19:00:00,31.0,88.0,74.0,0.5,31.0,5.0
2991542,yongdingmennei_aq,2018-05-08 19:00:00,33.0,118.0,102.0,0.5,2.0,3.0
2991543,xizhimenbei_aq,2018-05-08 19:00:00,29.0,116.0,89.0,0.6,18.0,5.0
2991544,nansanhuan_aq,2018-05-08 19:00:00,34.0,94.0,102.0,0.6,6.0,5.0
2991545,dongsihuan_aq,2018-05-08 19:00:00,40.0,131.0,115.0,0.7,2.0,14.0
2991567,dongsi_aq,2018-05-08 20:00:00,38.0,69.0,82.0,0.5,19.0,6.0
2991568,tiantan_aq,2018-05-08 20:00:00,34.0,77.0,73.0,0.6,6.0,2.0
2991569,guanyuan_aq,2018-05-08 20:00:00,28.0,85.0,64.0,0.5,27.0,5.0
2991570,wanshouxigong_aq,2018-05-08 20:00:00,42.0,80.0,87.0,0.6,2.0,3.0
2991571,aotizhongxin_aq,2018-05-08 20:00:00,36.0,86.0,106.0,0.5,2.0,7.0
2991572,nongzhanguan_aq,2018-05-08 20:00:00,36.0,112.0,105.0,0.7,2.0,6.0
2991573,wanliu_aq,2018-05-08 20:00:00,27.0,101.0,85.0,0.6,12.0,3.0
2991574,beibuxinqu_aq,2018-05-08 20:00:00,30.0,,,0.7,2.0,2.0
2991575,zhiwuyuan_aq,2018-05-08 20:00:00,,,,,,
2991576,fengtaihuayuan_aq,2018-05-08 20:00:00,37.0,109.0,83.0,0.5,18.0,4.0
2991577,yungang_aq,2018-05-08 20:00:00,30.0,82.0,78.0,0.5,12.0,2.0
2991578,gucheng_aq,2018-05-08 20:00:00,39.0,97.0,102.0,0.5,3.0,2.0
2991579,fangshan_aq,2018-05-08 20:00:00,31.0,117.0,,0.5,24.0,4.0
2991580,daxing_aq,2018-05-08 20:00:00,35.0,114.0,105.0,0.7,2.0,5.0
2991581,yizhuang_aq,2018-05-08 20:00:00,32.0,84.0,108.0,0.7,2.0,3.0
2991582,tongzhou_aq,2018-05-08 20:00:00,43.0,145.0,88.0,0.6,4.0,4.0
2991583,shunyi_aq,2018-05-08 20:00:00,37.0,85.0,70.0,1.0,24.0,7.0
2991584,pingchang_aq,2018-05-08 20:00:00,28.0,79.0,37.0,0.5,52.0,7.0
2991585,mentougou_aq,2018-05-08 20:00:00,29.0,106.0,57.0,0.5,32.0,2.0
2991586,pinggu_aq,2018-05-08 20:00:00,29.0,53.0,22.0,0.9,66.0,
2991587,huairou_aq,2018-05-08 20:00:00,37.0,66.0,22.0,0.7,51.0,2.0
2991588,miyun_aq,2018-05-08 20:00:00,33.0,70.0,51.0,0.7,48.0,2.0
2991589,yanqin_aq,2018-05-08 20:00:00,41.0,82.0,26.0,0.5,74.0,5.0
2991590,dingling_aq,2018-05-08 20:00:00,15.0,54.0,22.0,0.6,53.0,6.0
2991591,badaling_aq,2018-05-08 20:00:00,44.0,145.0,110.0,0.6,2.0,10.0
2991592,miyunshuiku_aq,2018-05-08 20:00:00,34.0,53.0,19.0,0.8,71.0,3.0
2991593,donggaocun_aq,2018-05-08 20:00:00,16.0,32.0,14.0,0.6,77.0,5.0
2991594,yongledian_aq,2018-05-08 20:00:00,40.0,88.0,80.0,0.6,2.0,2.0
2991595,yufa_aq,2018-05-08 20:00:00,37.0,83.0,79.0,0.7,2.0,3.0
2991596,liulihe_aq,2018-05-08 20:00:00,27.0,84.0,43.0,0.4,17.0,
2991597,qianmen_aq,2018-05-08 20:00:00,36.0,95.0,100.0,0.7,8.0,6.0
2991598,yongdingmennei_aq,2018-05-08 20:00:00,34.0,110.0,99.0,0.5,2.0,2.0
2991599,xizhimenbei_aq,2018-05-08 20:00:00,35.0,88.0,93.0,0.6,14.0,5.0
2991600,nansanhuan_aq,2018-05-08 20:00:00,38.0,106.0,108.0,0.6,2.0,6.0
2991601,dongsihuan_aq,2018-05-08 20:00:00,41.0,147.0,110.0,0.7,2.0,16.0
2991643,dongsi_aq,2018-05-08 22:00:00,42.0,78.0,91.0,0.6,5.0,6.0
2991644,tiantan_aq,2018-05-08 22:00:00,38.0,101.0,77.0,0.7,2.0,2.0
2991645,guanyuan_aq,2018-05-08 22:00:00,34.0,96.0,95.0,0.6,2.0,6.0
2991646,wanshouxigong_aq,2018-05-08 22:00:00,49.0,121.0,88.0,0.7,2.0,3.0
2991647,aotizhongxin_aq,2018-05-08 22:00:00,39.0,117.0,103.0,0.5,2.0,6.0
2991648,nongzhanguan_aq,2018-05-08 22:00:00,39.0,97.0,97.0,0.7,2.0,7.0
2991649,wanliu_aq,2018-05-08 22:00:00,30.0,84.0,95.0,0.8,2.0,3.0
2991650,beibuxinqu_aq,2018-05-08 22:00:00,37.0,,,0.9,2.0,2.0
2991651,zhiwuyuan_aq,2018-05-08 22:00:00,,,,,,
2991652,fengtaihuayuan_aq,2018-05-08 22:00:00,46.0,120.0,97.0,0.7,4.0,5.0
2991653,yungang_aq,2018-05-08 22:00:00,28.0,83.0,84.0,0.5,12.0,3.0
2991654,gucheng_aq,2018-05-08 22:00:00,49.0,127.0,97.0,0.6,2.0,2.0
2991655,fangshan_aq,2018-05-08 22:00:00,38.0,141.0,91.0,0.6,2.0,2.0
2991656,daxing_aq,2018-05-08 22:00:00,46.0,164.0,95.0,0.7,2.0,4.0
2991657,yizhuang_aq,2018-05-08 22:00:00,39.0,85.0,100.0,0.8,2.0,3.0
2991658,tongzhou_aq,2018-05-08 22:00:00,43.0,122.0,84.0,0.8,5.0,4.0
2991659,shunyi_aq,2018-05-08 22:00:00,44.0,80.0,58.0,1.0,28.0,6.0
2991660,pingchang_aq,2018-05-08 22:00:00,29.0,82.0,35.0,0.5,45.0,7.0
2991661,mentougou_aq,2018-05-08 22:00:00,34.0,90.0,68.0,0.6,28.0,2.0
2991662,pinggu_aq,2018-05-08 22:00:00,31.0,57.0,28.0,0.8,56.0,
2991663,huairou_aq,2018-05-08 22:00:00,33.0,67.0,20.0,0.7,48.0,2.0
2991664,miyun_aq,2018-05-08 22:00:00,36.0,68.0,49.0,0.8,35.0,2.0
2991665,yanqin_aq,2018-05-08 22:00:00,47.0,82.0,49.0,0.5,33.0,3.0
2991666,dingling_aq,2018-05-08 22:00:00,12.0,50.0,22.0,0.7,43.0,6.0
2991667,badaling_aq,2018-05-08 22:00:00,40.0,123.0,96.0,0.6,5.0,5.0
2991668,miyunshuiku_aq,2018-05-08 22:00:00,34.0,72.0,19.0,0.8,70.0,3.0
2991669,donggaocun_aq,2018-05-08 22:00:00,13.0,30.0,12.0,0.6,91.0,5.0
2991670,yongledian_aq,2018-05-08 22:00:00,40.0,103.0,61.0,0.6,2.0,2.0
2991671,yufa_aq,2018-05-08 22:00:00,41.0,90.0,83.0,0.7,2.0,5.0
2991672,liulihe_aq,2018-05-08 22:00:00,26.0,93.0,46.0,0.4,15.0,
2991673,qianmen_aq,2018-05-08 22:00:00,38.0,111.0,107.0,0.7,2.0,7.0
2991674,yongdingmennei_aq,2018-05-08 22:00:00,34.0,128.0,102.0,0.7,2.0,2.0
2991675,xizhimenbei_aq,2018-05-08 22:00:00,38.0,135.0,111.0,0.7,2.0,7.0
2991676,nansanhuan_aq,2018-05-08 22:00:00,50.0,142.0,104.0,0.8,2.0,9.0
2991677,dongsihuan_aq,2018-05-08 22:00:00,47.0,165.0,105.0,0.8,2.0,15.0
2991699,dongsi_aq,2018-05-08 23:00:00,46.0,94.0,87.0,0.7,8.0,6.0
2991700,tiantan_aq,2018-05-08 23:00:00,55.0,165.0,74.0,0.7,2.0,3.0
2991701,guanyuan_aq,2018-05-08 23:00:00,38.0,117.0,88.0,0.7,7.0,7.0
2991702,wanshouxigong_aq,2018-05-08 23:00:00,59.0,140.0,82.0,0.8,3.0,5.0
2991703,aotizhongxin_aq,2018-05-08 23:00:00,43.0,101.0,99.0,0.6,2.0,7.0
2991704,nongzhanguan_aq,2018-05-08 23:00:00,35.0,113.0,88.0,0.8,2.0,7.0
2991705,wanliu_aq,2018-05-08 23:00:00,35.0,94.0,90.0,1.0,9.0,5.0
2991706,beibuxinqu_aq,2018-05-08 23:00:00,36.0,,,0.8,4.0,2.0
2991707,zhiwuyuan_aq,2018-05-08 23:00:00,,,,,,
2991708,fengtaihuayuan_aq,2018-05-08 23:00:00,46.0,102.0,89.0,0.7,13.0,6.0
2991709,yungang_aq,2018-05-08 23:00:00,25.0,83.0,62.0,0.5,23.0,4.0
2991710,gucheng_aq,2018-05-08 23:00:00,43.0,100.0,92.0,0.9,8.0,2.0
2991711,fangshan_aq,2018-05-08 23:00:00,40.0,150.0,87.0,0.6,8.0,4.0
2991712,daxing_aq,2018-05-08 23:00:00,48.0,150.0,89.0,0.8,7.0,8.0
2991713,yizhuang_aq,2018-05-08 23:00:00,40.0,98.0,93.0,0.8,7.0,5.0
2991714,tongzhou_aq,2018-05-08 23:00:00,42.0,142.0,81.0,0.9,9.0,5.0
2991715,shunyi_aq,2018-05-08 23:00:00,41.0,93.0,57.0,0.9,29.0,7.0
2991716,pingchang_aq,2018-05-08 23:00:00,30.0,84.0,39.0,0.6,43.0,8.0
2991717,mentougou_aq,2018-05-08 23:00:00,28.0,81.0,40.0,0.5,59.0,2.0
2991718,pinggu_aq,2018-05-08 23:00:00,32.0,66.0,32.0,0.8,56.0,
2991719,huairou_aq,2018-05-08 23:00:00,33.0,73.0,27.0,0.8,40.0,2.0
2991720,miyun_aq,2018-05-08 23:00:00,40.0,66.0,62.0,0.8,29.0,2.0
2991721,yanqin_aq,2018-05-08 23:00:00,43.0,86.0,45.0,0.6,39.0,4.0
2991722,dingling_aq,2018-05-08 23:00:00,28.0,63.0,28.0,0.7,42.0,7.0
2991723,badaling_aq,2018-05-08 23:00:00,39.0,101.0,70.0,0.6,28.0,3.0
2991724,miyunshuiku_aq,2018-05-08 23:00:00,33.0,48.0,16.0,0.8,71.0,4.0
2991725,donggaocun_aq,2018-05-08 23:00:00,22.0,62.0,12.0,0.6,82.0,5.0
2991726,yongledian_aq,2018-05-08 23:00:00,59.0,129.0,71.0,0.7,9.0,3.0
2991727,yufa_aq,2018-05-08 23:00:00,45.0,111.0,71.0,0.6,7.0,9.0
2991728,liulihe_aq,2018-05-08 23:00:00,35.0,101.0,49.0,0.4,26.0,
2991729,qianmen_aq,2018-05-08 23:00:00,48.0,112.0,104.0,0.8,5.0,9.0
2991730,yongdingmennei_aq,2018-05-08 23:00:00,37.0,97.0,93.0,0.7,2.0,5.0
2991731,xizhimenbei_aq,2018-05-08 23:00:00,39.0,156.0,115.0,0.8,2.0,8.0
2991732,nansanhuan_aq,2018-05-08 23:00:00,53.0,159.0,104.0,1.0,2.0,11.0
2991733,dongsihuan_aq,2018-05-08 23:00:00,50.0,133.0,104.0,1.0,2.0,13.0
2991755,dongsi_aq,2018-05-09 00:00:00,54.0,80.0,84.0,0.8,14.0,8.0
2991756,tiantan_aq,2018-05-09 00:00:00,51.0,109.0,85.0,0.8,10.0,7.0
2991757,guanyuan_aq,2018-05-09 00:00:00,54.0,146.0,91.0,0.9,12.0,7.0
2991758,wanshouxigong_aq,2018-05-09 00:00:00,47.0,99.0,85.0,0.8,12.0,8.0
2991759,aotizhongxin_aq,2018-05-09 00:00:00,46.0,107.0,96.0,0.7,2.0,8.0
2991760,nongzhanguan_aq,2018-05-09 00:00:00,43.0,68.0,90.0,1.0,10.0,11.0
2991761,wanliu_aq,2018-05-09 00:00:00,48.0,107.0,87.0,1.0,14.0,7.0
2991762,beibuxinqu_aq,2018-05-09 00:00:00,44.0,,,0.7,21.0,2.0
2991763,zhiwuyuan_aq,2018-05-09 00:00:00,,,,,,
2991764,fengtaihuayuan_aq,2018-05-09 00:00:00,54.0,120.0,89.0,0.8,21.0,8.0
2991765,yungang_aq,2018-05-09 00:00:00,36.0,81.0,76.0,0.6,18.0,6.0
2991766,gucheng_aq,2018-05-09 00:00:00,49.0,92.0,88.0,0.8,18.0,4.0
2991767,fangshan_aq,2018-05-09 00:00:00,43.0,172.0,88.0,0.7,16.0,7.0
2991768,daxing_aq,2018-05-09 00:00:00,58.0,149.0,83.0,0.8,18.0,12.0
2991769,yizhuang_aq,2018-05-09 00:00:00,44.0,99.0,88.0,0.8,16.0,9.0
2991770,tongzhou_aq,2018-05-09 00:00:00,50.0,129.0,79.0,0.9,15.0,7.0
2991771,shunyi_aq,2018-05-09 00:00:00,44.0,90.0,55.0,0.9,38.0,10.0
2991772,pingchang_aq,2018-05-09 00:00:00,42.0,86.0,36.0,0.7,56.0,10.0
2991773,mentougou_aq,2018-05-09 00:00:00,37.0,90.0,60.0,0.7,45.0,4.0
2991774,pinggu_aq,2018-05-09 00:00:00,32.0,73.0,31.0,0.8,69.0,
2991775,huairou_aq,2018-05-09 00:00:00,35.0,84.0,39.0,0.8,46.0,2.0
2991776,miyun_aq,2018-05-09 00:00:00,43.0,100.0,60.0,0.9,38.0,4.0
2991777,yanqin_aq,2018-05-09 00:00:00,57.0,104.0,43.0,0.6,62.0,6.0
2991778,dingling_aq,2018-05-09 00:00:00,20.0,77.0,35.0,0.7,51.0,8.0
2991779,badaling_aq,2018-05-09 00:00:00,43.0,113.0,62.0,0.5,43.0,5.0
2991780,miyunshuiku_aq,2018-05-09 00:00:00,38.0,46.0,17.0,0.7,89.0,5.0
2991781,donggaocun_aq,2018-05-09 00:00:00,35.0,80.0,48.0,0.7,27.0,10.0
2991782,yongledian_aq,2018-05-09 00:00:00,63.0,128.0,75.0,0.8,29.0,8.0
2991783,yufa_aq,2018-05-09 00:00:00,60.0,126.0,65.0,0.8,17.0,14.0
2991784,liulihe_aq,2018-05-09 00:00:00,,,68.0,0.5,20.0,
2991785,qianmen_aq,2018-05-09 00:00:00,49.0,112.0,102.0,0.8,13.0,10.0
2991786,yongdingmennei_aq,2018-05-09 00:00:00,45.0,101.0,98.0,0.9,10.0,10.0
2991787,xizhimenbei_aq,2018-05-09 00:00:00,57.0,128.0,110.0,0.9,7.0,7.0
2991788,nansanhuan_aq,2018-05-09 00:00:00,64.0,166.0,114.0,1.1,5.0,15.0
2991789,dongsihuan_aq,2018-05-09 00:00:00,55.0,137.0,107.0,1.1,2.0,14.0
2991811,dongsi_aq,2018-05-09 01:00:00,60.0,71.0,73.0,0.7,36.0,9.0
2991812,tiantan_aq,2018-05-09 01:00:00,46.0,96.0,71.0,0.8,35.0,8.0
2991813,guanyuan_aq,2018-05-09 01:00:00,55.0,136.0,91.0,0.9,19.0,8.0
2991814,wanshouxigong_aq,2018-05-09 01:00:00,66.0,111.0,74.0,0.8,34.0,10.0
2991815,aotizhongxin_aq,2018-05-09 01:00:00,57.0,115.0,89.0,0.7,15.0,10.0
2991816,nongzhanguan_aq,2018-05-09 01:00:00,49.0,82.0,75.0,0.8,32.0,12.0
2991817,wanliu_aq,2018-05-09 01:00:00,49.0,112.0,88.0,0.9,24.0,8.0
2991818,beibuxinqu_aq,2018-05-09 01:00:00,39.0,107.0,61.0,0.8,37.0,4.0
2991819,zhiwuyuan_aq,2018-05-09 01:00:00,,,,,,
2991820,fengtaihuayuan_aq,2018-05-09 01:00:00,63.0,129.0,82.0,0.8,34.0,10.0
2991821,yungang_aq,2018-05-09 01:00:00,48.0,107.0,92.0,0.7,20.0,10.0
2991822,gucheng_aq,2018-05-09 01:00:00,59.0,75.0,84.0,0.8,32.0,7.0
2991823,fangshan_aq,2018-05-09 01:00:00,42.0,161.0,66.0,0.6,50.0,10.0
2991824,daxing_aq,2018-05-09 01:00:00,59.0,145.0,70.0,0.8,42.0,16.0
2991825,yizhuang_aq,2018-05-09 01:00:00,67.0,102.0,78.0,0.8,37.0,14.0
2991826,tongzhou_aq,2018-05-09 01:00:00,105.0,125.0,72.0,0.8,35.0,10.0
2991827,shunyi_aq,2018-05-09 01:00:00,49.0,96.0,53.0,0.9,52.0,25.0
2991828,pingchang_aq,2018-05-09 01:00:00,49.0,94.0,38.0,0.7,65.0,12.0
2991829,mentougou_aq,2018-05-09 01:00:00,44.0,98.0,65.0,0.6,56.0,7.0
2991830,pinggu_aq,2018-05-09 01:00:00,32.0,64.0,30.0,0.8,83.0,7.0
2991831,huairou_aq,2018-05-09 01:00:00,37.0,82.0,36.0,0.8,68.0,4.0
2991832,miyun_aq,2018-05-09 01:00:00,40.0,84.0,47.0,0.8,65.0,5.0
2991833,yanqin_aq,2018-05-09 01:00:00,52.0,95.0,29.0,0.6,92.0,8.0
2991834,dingling_aq,2018-05-09 01:00:00,34.0,80.0,33.0,0.8,73.0,12.0
2991835,badaling_aq,2018-05-09 01:00:00,56.0,142.0,49.0,0.5,64.0,6.0
2991836,miyunshuiku_aq,2018-05-09 01:00:00,34.0,,18.0,,97.0,4.0
2991837,donggaocun_aq,2018-05-09 01:00:00,43.0,105.0,62.0,0.7,27.0,16.0
2991838,yongledian_aq,2018-05-09 01:00:00,90.0,,67.0,0.9,60.0,18.0
2991839,yufa_aq,2018-05-09 01:00:00,56.0,125.0,45.0,0.6,62.0,18.0
2991840,liulihe_aq,2018-05-09 01:00:00,53.0,188.0,64.0,0.5,46.0,12.0
2991841,qianmen_aq,2018-05-09 01:00:00,54.0,118.0,94.0,0.8,27.0,11.0
2991842,yongdingmennei_aq,2018-05-09 01:00:00,63.0,145.0,88.0,0.8,24.0,12.0
2991843,xizhimenbei_aq,2018-05-09 01:00:00,56.0,134.0,110.0,0.9,13.0,10.0
2991844,nansanhuan_aq,2018-05-09 01:00:00,67.0,150.0,114.0,1.0,11.0,14.0
2991845,dongsihuan_aq,2018-05-09 01:00:00,61.0,146.0,92.0,1.1,31.0,15.0
2991867,dongsi_aq,2018-05-09 02:00:00,57.0,74.0,67.0,0.7,57.0,9.0
2991868,tiantan_aq,2018-05-09 02:00:00,53.0,98.0,69.0,0.7,49.0,10.0
2991869,guanyuan_aq,2018-05-09 02:00:00,63.0,130.0,87.0,0.8,36.0,10.0
2991870,wanshouxigong_aq,2018-05-09 02:00:00,77.0,152.0,76.0,0.8,48.0,11.0
2991871,aotizhongxin_aq,2018-05-09 02:00:00,61.0,116.0,92.0,0.7,23.0,10.0
2991872,nongzhanguan_aq,2018-05-09 02:00:00,57.0,115.0,70.0,0.8,46.0,11.0
2991873,wanliu_aq,2018-05-09 02:00:00,52.0,112.0,87.0,0.9,37.0,13.0
2991874,beibuxinqu_aq,2018-05-09 02:00:00,46.0,122.0,72.0,0.8,39.0,6.0
2991875,zhiwuyuan_aq,2018-05-09 02:00:00,,,,,,
2991876,fengtaihuayuan_aq,2018-05-09 02:00:00,59.0,127.0,72.0,0.7,59.0,14.0
2991877,yungang_aq,2018-05-09 02:00:00,38.0,95.0,78.0,0.7,52.0,17.0
2991878,gucheng_aq,2018-05-09 02:00:00,61.0,91.0,80.0,0.8,48.0,11.0
2991879,fangshan_aq,2018-05-09 02:00:00,45.0,135.0,46.0,0.6,89.0,17.0
2991880,daxing_aq,2018-05-09 02:00:00,54.0,133.0,50.0,0.7,79.0,20.0
2991881,yizhuang_aq,2018-05-09 02:00:00,47.0,80.0,48.0,0.6,81.0,16.0
2991882,tongzhou_aq,2018-05-09 02:00:00,,117.0,53.0,0.6,67.0,10.0
2991883,shunyi_aq,2018-05-09 02:00:00,53.0,102.0,52.0,0.9,69.0,25.0
2991884,pingchang_aq,2018-05-09 02:00:00,48.0,97.0,33.0,0.7,79.0,12.0
2991885,mentougou_aq,2018-05-09 02:00:00,55.0,113.0,76.0,0.7,54.0,7.0
2991886,pinggu_aq,2018-05-09 02:00:00,30.0,62.0,32.0,0.8,94.0,10.0
2991887,huairou_aq,2018-05-09 02:00:00,39.0,84.0,35.0,0.8,80.0,6.0
2991888,miyun_aq,2018-05-09 02:00:00,37.0,77.0,40.0,0.8,88.0,7.0
2991889,yanqin_aq,2018-05-09 02:00:00,64.0,94.0,26.0,0.5,106.0,8.0
2991890,dingling_aq,2018-05-09 02:00:00,39.0,81.0,30.0,0.8,88.0,12.0
2991891,badaling_aq,2018-05-09 02:00:00,51.0,112.0,36.0,0.5,89.0,6.0
2991892,miyunshuiku_aq,2018-05-09 02:00:00,42.0,100.0,,0.5,107.0,4.0
2991893,donggaocun_aq,2018-05-09 02:00:00,36.0,63.0,42.0,0.6,75.0,12.0
2991894,yongledian_aq,2018-05-09 02:00:00,65.0,80.0,69.0,0.8,82.0,18.0
2991895,yufa_aq,2018-05-09 02:00:00,46.0,78.0,28.0,0.5,97.0,13.0
2991896,liulihe_aq,2018-05-09 02:00:00,50.0,157.0,49.0,0.5,77.0,14.0
2991897,qianmen_aq,2018-05-09 02:00:00,60.0,122.0,76.0,0.7,56.0,12.0
2991898,yongdingmennei_aq,2018-05-09 02:00:00,46.0,103.0,90.0,0.7,39.0,13.0
2991899,xizhimenbei_aq,2018-05-09 02:00:00,62.0,158.0,115.0,1.0,16.0,15.0
2991900,nansanhuan_aq,2018-05-09 02:00:00,69.0,137.0,97.0,1.2,39.0,12.0
2991901,dongsihuan_aq,2018-05-09 02:00:00,62.0,111.0,76.0,0.9,56.0,13.0
2991923,dongsi_aq,2018-05-09 03:00:00,66.0,87.0,56.0,0.6,87.0,10.0
2991924,tiantan_aq,2018-05-09 03:00:00,48.0,100.0,53.0,0.6,78.0,11.0
2991925,guanyuan_aq,2018-05-09 03:00:00,63.0,115.0,62.0,0.7,83.0,11.0
2991926,wanshouxigong_aq,2018-05-09 03:00:00,69.0,141.0,54.0,0.7,85.0,12.0
2991927,aotizhongxin_aq,2018-05-09 03:00:00,67.0,102.0,74.0,0.7,62.0,11.0
2991928,nongzhanguan_aq,2018-05-09 03:00:00,63.0,101.0,61.0,0.7,73.0,11.0
2991929,wanliu_aq,2018-05-09 03:00:00,54.0,112.0,90.0,0.9,55.0,12.0
2991930,beibuxinqu_aq,2018-05-09 03:00:00,,,52.0,0.8,49.0,7.0
2991931,zhiwuyuan_aq,2018-05-09 03:00:00,,,,,,
2991932,fengtaihuayuan_aq,2018-05-09 03:00:00,72.0,129.0,51.0,0.6,94.0,12.0
2991933,yungang_aq,2018-05-09 03:00:00,48.0,95.0,44.0,0.6,105.0,15.0
2991934,gucheng_aq,2018-05-09 03:00:00,70.0,94.0,79.0,0.8,68.0,11.0
2991935,fangshan_aq,2018-05-09 03:00:00,46.0,140.0,37.0,0.5,118.0,16.0
2991936,daxing_aq,2018-05-09 03:00:00,55.0,133.0,45.0,0.6,96.0,17.0
2991937,yizhuang_aq,2018-05-09 03:00:00,50.0,86.0,37.0,0.6,109.0,17.0
2991938,tongzhou_aq,2018-05-09 03:00:00,,110.0,39.0,0.5,96.0,9.0
2991939,shunyi_aq,2018-05-09 03:00:00,60.0,111.0,44.0,0.8,100.0,18.0
2991940,pingchang_aq,2018-05-09 03:00:00,53.0,91.0,37.0,0.7,87.0,16.0
2991941,mentougou_aq,2018-05-09 03:00:00,53.0,127.0,84.0,0.7,67.0,10.0
2991942,pinggu_aq,2018-05-09 03:00:00,36.0,67.0,29.0,0.7,118.0,13.0
2991943,huairou_aq,2018-05-09 03:00:00,42.0,103.0,34.0,0.7,92.0,9.0
2991944,miyun_aq,2018-05-09 03:00:00,39.0,69.0,33.0,0.7,106.0,8.0
2991945,yanqin_aq,2018-05-09 03:00:00,58.0,92.0,26.0,0.5,117.0,8.0
2991946,dingling_aq,2018-05-09 03:00:00,41.0,88.0,31.0,0.8,100.0,14.0
2991947,badaling_aq,2018-05-09 03:00:00,55.0,117.0,35.0,0.5,93.0,6.0
2991948,miyunshuiku_aq,2018-05-09 03:00:00,34.0,,17.0,0.6,123.0,4.0
2991949,donggaocun_aq,2018-05-09 03:00:00,39.0,60.0,23.0,0.5,120.0,12.0
2991950,yongledian_aq,2018-05-09 03:00:00,61.0,87.0,49.0,0.6,125.0,14.0
2991951,yufa_aq,2018-05-09 03:00:00,51.0,60.0,19.0,0.4,125.0,10.0
2991952,liulihe_aq,2018-05-09 03:00:00,54.0,144.0,36.0,0.5,113.0,16.0
2991953,qianmen_aq,2018-05-09 03:00:00,57.0,111.0,64.0,0.6,81.0,12.0
2991954,yongdingmennei_aq,2018-05-09 03:00:00,55.0,124.0,64.0,0.5,72.0,13.0
2991955,xizhimenbei_aq,2018-05-09 03:00:00,71.0,110.0,93.0,0.8,55.0,14.0
2991956,nansanhuan_aq,2018-05-09 03:00:00,64.0,,92.0,0.8,55.0,14.0
2991957,dongsihuan_aq,2018-05-09 03:00:00,62.0,110.0,82.0,0.8,65.0,11.0
2991979,dongsi_aq,2018-05-09 04:00:00,72.0,93.0,43.0,0.5,121.0,12.0
2991980,tiantan_aq,2018-05-09 04:00:00,54.0,111.0,41.0,0.6,102.0,12.0
2991981,guanyuan_aq,2018-05-09 04:00:00,63.0,125.0,44.0,0.5,121.0,12.0
2991982,wanshouxigong_aq,2018-05-09 04:00:00,73.0,162.0,47.0,0.6,111.0,12.0
2991983,aotizhongxin_aq,2018-05-09 04:00:00,77.0,94.0,47.0,0.5,114.0,12.0
2991984,nongzhanguan_aq,2018-05-09 04:00:00,49.0,109.0,47.0,0.5,103.0,13.0
2991985,wanliu_aq,2018-05-09 04:00:00,53.0,104.0,51.0,0.7,121.0,13.0
2991986,beibuxinqu_aq,2018-05-09 04:00:00,,,,,,
2991987,zhiwuyuan_aq,2018-05-09 04:00:00,,,,,,
2991988,fengtaihuayuan_aq,2018-05-09 04:00:00,123.0,139.0,34.0,0.6,131.0,13.0
2991989,yungang_aq,2018-05-09 04:00:00,,38.0,34.0,0.5,131.0,14.0
2991990,gucheng_aq,2018-05-09 04:00:00,73.0,97.0,40.0,0.6,124.0,12.0
2991991,fangshan_aq,2018-05-09 04:00:00,84.0,149.0,33.0,0.5,150.0,15.0
2991992,daxing_aq,2018-05-09 04:00:00,46.0,120.0,26.0,0.6,134.0,11.0
2991993,yizhuang_aq,2018-05-09 04:00:00,60.0,73.0,30.0,0.5,132.0,13.0
2991994,tongzhou_aq,2018-05-09 04:00:00,,114.0,29.0,0.4,131.0,9.0
2991995,shunyi_aq,2018-05-09 04:00:00,57.0,102.0,41.0,0.7,125.0,13.0
2991996,pingchang_aq,2018-05-09 04:00:00,55.0,121.0,43.0,0.7,98.0,15.0
2991997,mentougou_aq,2018-05-09 04:00:00,88.0,126.0,59.0,0.6,119.0,13.0
