stationid,time,weekday,PM25,PM10,O3,NO2,CO,SO2,temperature,pressure,humidity,winddirection,windspeed
miyun_aq,22,4,,,,,,,14.3025,988.5475855181833,73.75,114.455,4.8225
miyun_aq,23,4,,,,,,,15.97,988.6847722350869,70.0,125.7225,4.835
miyunshuiku_aq,18,2,46.0,53.0,103.0,21.0,0.6,2.0,16.0,988.7059499999999,46.5,107.425,5.98
miyunshuiku_aq,19,2,45.0,48.0,107.0,21.0,0.6,2.0,16.0,987.78525,48.0,93.9825,5.165
miyunshuiku_aq,20,2,48.0,53.0,96.0,21.0,0.6,2.0,16.0,987.6587999999999,49.0,78.52,4.875
miyunshuiku_aq,21,2,51.0,52.0,101.0,16.0,0.7,2.0,16.0,987.593575,48.25,69.905,4.74
miyunshuiku_aq,22,2,54.0,58.0,99.0,16.0,0.8,2.0,13.0,988.359775,45.75,73.50999999999999,4.859999999999999
miyunshuiku_aq,23,2,52.0,65.0,95.0,16.0,0.8,2.0,16.0,988.3878,42.25,89.885,4.257499999999999
miyunshuiku_aq,0,3,,,,,,,20.88,988.356178125,39.0,122.22,4.07
miyunshuiku_aq,1,3,,,,,,,22.47,988.1973202075487,36.0,155.66500000000005,5.2700000000000005
miyunshuiku_aq,2,3,,,,,,,23.85,987.8791001609063,33.5,173.39499999999995,7.4525000000000015
miyunshuiku_aq,3,3,,,,,,,25.0,987.3782,31.75,179.995,9.38
miyunshuiku_aq,4,3,,,,,,,25.0,986.696031430277,30.25,180.4275,10.31
miyunshuiku_aq,5,3,,,,,,,26.8,985.932924919262,29.0,179.2925,10.6225
miyunshuiku_aq,6,3,,,,,,,27.0,985.213940625,28.25,180.34,10.965
miyunshuiku_aq,7,3,,,,,,,26.8,984.6409534926418,27.75,185.1975,11.71
miyunshuiku_aq,8,3,,,,,,,26.6,984.2230976157516,28.5,190.02,12.0375
miyunshuiku_aq,9,3,,,,,,,26.4,983.946321875,29.75,191.5525,10.59
miyunshuiku_aq,10,3,,,,,,,25.4,983.8081491593435,32.75,183.9475,6.625000000000001
miyunshuiku_aq,11,3,,,,,,,23.5,983.8523983908816,36.25,134.6225,3.0175
miyunshuiku_aq,12,3,,,,,,,22.0,984.1344625,39.25,78.37,4.59
miyunshuiku_aq,13,3,,,,,,,20.9,984.6532639903554,41.0,79.43,5.8325
miyunshuiku_aq,14,3,,,,,,,19.8,985.181843658686,42.25,94.3175,6.125
miyunshuiku_aq,15,3,,,,,,,18.7,985.436771875,43.25,105.9525,6.355
miyunshuiku_aq,16,3,,,,,,,17.2,985.2285760134946,44.75,102.3075,6.26
miyunshuiku_aq,17,3,,,,,,,16.6,984.7436114651159,46.5,87.32249999999998,6.1175
miyunshuiku_aq,18,3,,,,,,,16.2,984.262190625,48.0,70.985,6.324999999999998
miyunshuiku_aq,19,3,,,,,,,16.1,984.0029904047424,49.75,60.52500000000001,6.5150000000000015
miyunshuiku_aq,20,3,,,,,,,16.0,983.9381457817776,51.75,54.7375,6.6075
miyunshuiku_aq,21,3,,,,,,,16.7,983.97815625,54.0,52.5825,6.8475
miyunshuiku_aq,22,3,,,,,,,17.4,984.0453161869816,56.75,54.06,7.3475
miyunshuiku_aq,23,3,,,,,,,18.5375,984.1090995049974,57.75,61.145,7.35
miyunshuiku_aq,0,4,,,,,,,19.5725,984.150775,55.75,81.515,6.315
miyunshuiku_aq,1,4,,,,,,,20.6975,984.1407001714076,49.25,129.19,6.35
miyunshuiku_aq,2,4,,,,,,,21.745,984.0055873324942,41.0,163.505,10.4175
miyunshuiku_aq,3,4,,,,,,,22.53,983.6612375,34.25,176.13750000000005,15.44
miyunshuiku_aq,4,4,,,,,,,22.945,983.0688015301677,32.0,180.8525,18.9125
miyunshuiku_aq,5,4,,,,,,,23.0,982.3708296372495,33.0,182.9925,20.5325
miyunshuiku_aq,6,4,,,,,,,23.0,981.755221875,36.0,184.3325,20.5575
miyunshuiku_aq,7,4,,,,,,,22.9925,981.3639996107013,40.0,185.4825,19.34
miyunshuiku_aq,8,4,,,,,,,22.8075,981.1556694657324,44.0,185.52,17.3675
miyunshuiku_aq,9,4,,,,,,,22.3675,981.042859375,48.25,182.4025,15.18
miyunshuiku_aq,10,4,,,,,,,21.72,980.9689558140657,52.75,174.00500000000005,13.4125
miyunshuiku_aq,11,4,,,,,,,20.4175,981.0003794211176,57.25,162.665,12.4075
miyunshuiku_aq,12,4,,,,,,,19.195,981.234309375,61.25,153.465,11.84
miyunshuiku_aq,13,4,,,,,,,18.0575,981.7056419478515,65.0,150.0525,10.990000000000002
miyunshuiku_aq,14,4,,,,,,,16.9825,982.2001417849832,68.25,151.1725,9.87
miyunshuiku_aq,15,4,,,,,,,15.95,982.441290625,71.0,154.03,8.875
miyunshuiku_aq,16,4,,,,,,,14.9125,982.2356053297153,72.75,155.1225,8.2675
miyunshuiku_aq,17,4,,,,,,,14.575,981.7217432537666,74.5,153.7975,7.8375
miyunshuiku_aq,18,4,,,,,,,14.2975,981.121396875,76.25,150.5425,7.295
miyunshuiku_aq,19,4,,,,,,,14.099999999999998,980.6236407842157,78.25,145.655,6.467500000000001
miyunshuiku_aq,20,4,,,,,,,14.0,980.2870780240272,79.5,139.89499999999998,5.5425
miyunshuiku_aq,21,4,,,,,,,14.0675,980.13769375,79.0,135.58,4.7425
miyunshuiku_aq,22,4,,,,,,,14.2525,980.174956649164,76.75,137.17000000000002,4.2075
miyunshuiku_aq,23,4,,,,,,,15.9325,980.2922695343872,71.75,149.2025,4.0925
nansanhuan_aq,18,2,76.0,171.0,15.0,130.0,0.8,10.0,17.5,1011.495725,33.5,191.935,7.7250000000000005
nansanhuan_aq,19,2,81.0,165.0,19.0,122.0,0.7,8.0,17.5,1011.3196250000001,35.25,187.8725,6.2725
nansanhuan_aq,20,2,88.0,165.0,16.0,121.0,0.8,7.0,17.5,1011.250675,37.0,175.07,4.62
nansanhuan_aq,21,2,98.0,174.0,12.0,120.0,0.9,7.0,17.9,1011.276425,38.0,161.3825,3.565
nansanhuan_aq,22,2,106.0,198.0,2.0,134.0,1.1,8.0,15.5,1011.253025,36.5,162.285,3.6225
nansanhuan_aq,23,2,97.0,222.0,2.0,142.0,1.3,11.0,17.5,1011.712625,34.5,151.88,3.7024999999999997
nansanhuan_aq,0,3,,,,,,,22.335,1011.364165625,31.75,150.83749999999995,3.365
nansanhuan_aq,1,3,,,,,,,23.465,1011.2421652861524,28.75,161.78250000000003,3.735
nansanhuan_aq,2,3,,,,,,,24.4,1010.8934418792226,26.25,177.14,4.7075000000000005
nansanhuan_aq,3,3,,,,,,,25.135,1010.297209375,23.75,188.5,6.4625
nansanhuan_aq,4,3,,,,,,,25.565,1009.4617754901601,22.25,194.28,8.8025
nansanhuan_aq,5,3,,,,,,,26.0,1008.5118229248326,21.5,196.5275,11.205
nansanhuan_aq,6,3,,,,,,,25.9,1007.601128125,20.75,196.78,13.097500000000002
nansanhuan_aq,7,3,,,,,,,25.8,1006.8577587948676,20.0,195.6925,14.08
nansanhuan_aq,8,3,,,,,,,25.7,1006.30694767146,20.0,193.9575,14.2125
nansanhuan_aq,9,3,,,,,,,25.6,1005.94821875,20.0,192.16,13.6825
nansanhuan_aq,10,3,,,,,,,24.275,1005.7866237053673,20.5,190.9225,12.635
nansanhuan_aq,11,3,,,,,,,23.15,1005.8493249310077,21.5,190.945,11.19
nansanhuan_aq,12,3,,,,,,,21.925,1006.1690125,23.25,193.605,9.455
nansanhuan_aq,13,3,,,,,,,21.1,1006.729175781805,24.75,201.5525,7.6575
nansanhuan_aq,14,3,,,,,,,19.875,1007.3165013313676,26.5,216.83,6.2275
nansanhuan_aq,15,3,,,,,,,19.05,1007.668475,28.5,236.1825,5.5075
nansanhuan_aq,16,3,,,,,,,18.425,1007.6029396025948,30.0,251.2675,5.2700000000000005
nansanhuan_aq,17,3,,,,,,,18.05,1007.25916580834,31.5,258.68,4.9300000000000015
nansanhuan_aq,18,3,,,,,,,17.875,1006.85678125,33.0,255.605,4.0375
nansanhuan_aq,19,3,,,,,,,17.75,1006.574858516145,34.0,227.54,2.78
nansanhuan_aq,20,3,,,,,,,18.3975,1006.4302500186051,35.0,166.20999999999995,2.915
nansanhuan_aq,21,3,,,,,,,19.04,1006.399253125,35.0,137.3925,4.095
nansanhuan_aq,22,3,,,,,,,19.887500000000006,1006.4544501754049,35.0,118.975,4.785
nansanhuan_aq,23,3,,,,,,,21.375,1006.55356339965,34.5,108.3675,5.08
nansanhuan_aq,0,4,,,,,,,22.195,1006.6506,34.25,114.5475,5.0825000000000005
nansanhuan_aq,1,4,,,,,,,22.942500000000006,1006.69765536556,33.25,142.2875,5.935
nansanhuan_aq,2,4,,,,,,,23.5275,1006.63917763279,33.0,165.31,8.785
nansanhuan_aq,3,4,,,,,,,23.8875,1006.417703125,33.5,174.8725,12.0925
nansanhuan_aq,4,4,,,,,,,24.0,1006.0002774364348,34.75,177.3875,14.205
nansanhuan_aq,5,4,,,,,,,24.0,1005.4519832451123,36.0,176.985,15.170000000000002
nansanhuan_aq,6,4,,,,,,,24.0,1004.8624125,37.75,175.26999999999995,15.505
nansanhuan_aq,7,4,,,,,,,23.9975,1004.31444171741,39.75,173.185,15.655
nansanhuan_aq,8,4,,,,,,,23.995,1003.8640856830575,41.75,171.1175,15.6675
nansanhuan_aq,9,4,,,,,,,23.9425,1003.56064375,44.25,169.3225,15.4725
nansanhuan_aq,10,4,,,,,,,23.645,1003.4460874068876,47.5,167.945,15.0375
nansanhuan_aq,11,4,,,,,,,22.8075,1003.5330766847026,50.75,166.7025,14.4425
nansanhuan_aq,12,4,,,,,,,21.6,1003.82694375,54.0,165.1925,13.8225
nansanhuan_aq,13,4,,,,,,,20.45,1004.2957731226351,56.25,163.12,13.2475
nansanhuan_aq,14,4,,,,,,,19.3575,1004.7586587355574,58.25,160.685,12.4875
nansanhuan_aq,15,4,,,,,,,18.2825,1004.997446875,59.5,158.0175,11.24
nansanhuan_aq,16,4,,,,,,,17.64,1004.8577676720176,60.5,154.8275,9.315
nansanhuan_aq,17,4,,,,,,,17.0975,1004.4403866369624,61.5,149.6675,7.0175
nansanhuan_aq,18,4,,,,,,,16.67,1003.909853125,63.0,139.00500000000002,4.8275000000000015
nansanhuan_aq,19,4,,,,,,,16.3475,1003.4176460041024,64.0,114.6725,3.3875
nansanhuan_aq,20,4,,,,,,,16.105,1003.062962193445,65.75,80.125,3.4475
nansanhuan_aq,21,4,,,,,,,16.095,1002.931928125,65.75,69.1975,4.4849999999999985
nansanhuan_aq,22,4,,,,,,,16.3475,1003.0641807189724,64.5,73.91,5.6850000000000005
nansanhuan_aq,23,4,,,,,,,17.78,1003.3133988485124,62.0,83.33749999999998,6.6025
nongzhanguan_aq,18,2,75.0,118.0,53.0,88.0,1.0,11.0,18.0,1012.409,32.0,155.37,6.362500000000001
nongzhanguan_aq,19,2,83.0,135.0,66.0,74.0,0.8,9.0,18.0,1012.3129999999999,34.0,147.8025,5.215
nongzhanguan_aq,20,2,83.0,142.0,54.0,67.0,0.9,7.0,18.0,1012.2275750000001,36.0,123.64500000000001,4.2475000000000005
nongzhanguan_aq,21,2,69.0,126.0,47.0,67.0,0.9,6.0,18.8,1012.2962500000001,36.5,112.37750000000001,3.9325
nongzhanguan_aq,22,2,78.0,128.0,12.0,109.0,1.0,6.0,16.25,1012.3213000000001,36.0,117.1025,4.0649999999999995
nongzhanguan_aq,23,2,86.0,124.0,2.0,133.0,1.1,6.0,17.5,1012.7068,33.75,115.1125,4.085
nongzhanguan_aq,0,3,,,,,,,22.04,1012.610896875,31.5,123.575,3.785
nongzhanguan_aq,1,3,,,,,,,23.235,1012.4836154340753,28.5,140.12,3.6325
nongzhanguan_aq,2,3,,,,,,,24.225,1012.1231218708276,25.5,163.865,4.05
nongzhanguan_aq,3,3,,,,,,,25.015,1011.500415625,22.75,182.95,5.3575
nongzhanguan_aq,4,3,,,,,,,25.51,1010.6207639765449,21.25,192.4775,7.1925
nongzhanguan_aq,5,3,,,,,,,26.0,1009.626505566225,20.5,196.395,9.06
nongzhanguan_aq,6,3,,,,,,,25.9,1008.694246875,19.75,197.545,10.6175
nongzhanguan_aq,7,3,,,,,,,25.8,1007.9659530810324,19.75,197.09,11.62
nongzhanguan_aq,8,3,,,,,,,25.7,1007.4450241513077,19.75,195.52,11.9425
nongzhanguan_aq,9,3,,,,,,,25.6,1007.10021875,20.0,192.8875,11.52
nongzhanguan_aq,10,3,,,,,,,24.4,1006.9156143243224,20.75,189.0175,10.35
nongzhanguan_aq,11,3,,,,,,,23.2,1006.9365634535576,21.5,184.6325,8.6925
nongzhanguan_aq,12,3,,,,,,,22.0,1007.2237375,22.5,181.98,6.7825
nongzhanguan_aq,13,3,,,,,,,21.2,1007.7810352235324,24.5,186.5075,4.8275000000000015
nongzhanguan_aq,14,3,,,,,,,20.0,1008.3852649742926,25.5,209.175,3.3075
nongzhanguan_aq,15,3,,,,,,,19.2,1008.7564625,27.5,244.7925,2.8375000000000004
nongzhanguan_aq,16,3,,,,,,,18.6,1008.699354503775,29.25,265.655,2.6625
nongzhanguan_aq,17,3,,,,,,,18.2,1008.357431510385,30.75,290.2525,2.145
nongzhanguan_aq,18,3,,,,,,,18.1,1007.958875,32.5,143.69,1.765
nongzhanguan_aq,19,3,,,,,,,18.0,1007.6891267382147,33.5,140.0975,2.1025
nongzhanguan_aq,20,3,,,,,,,18.6,1007.5626696323152,34.0,117.6925,3.4975
nongzhanguan_aq,21,3,,,,,,,19.2,1007.551246875,34.75,104.455,5.0575
nongzhanguan_aq,22,3,,,,,,,20.01,1007.6227938674353,35.0,92.155,6.267499999999999
nongzhanguan_aq,23,3,,,,,,,21.410000000000004,1007.7300148446176,35.0,85.35499999999998,6.9350000000000005
nongzhanguan_aq,0,4,,,,,,,22.195,1007.82180625,34.25,91.3375,6.5875
nongzhanguan_aq,1,4,,,,,,,22.9475,1007.8480834401925,33.0,120.8225,6.057499999999999
nongzhanguan_aq,2,4,,,,,,,23.5625,1007.7628374244076,32.0,156.13,8.032499999999999
nongzhanguan_aq,3,4,,,,,,,23.93,1007.521078125,32.0,172.485,11.505
nongzhanguan_aq,4,4,,,,,,,24.0,1007.0991807051274,32.75,177.43,14.035
nongzhanguan_aq,5,4,,,,,,,24.0,1006.5589812910948,34.25,178.04000000000005,15.3
nongzhanguan_aq,6,4,,,,,,,24.0,1005.98368125,36.25,176.54000000000005,15.6525
nongzhanguan_aq,7,4,,,,,,,24.0,1005.4498862161473,38.5,173.82,15.505
nongzhanguan_aq,8,4,,,,,,,24.0,1005.0078188926954,40.25,170.42000000000004,15.1575
nongzhanguan_aq,9,4,,,,,,,23.9675,1004.70110625,43.0,167.035,14.842499999999998
nongzhanguan_aq,10,4,,,,,,,23.7275,1004.5697538284276,46.0,164.405,14.695
nongzhanguan_aq,11,4,,,,,,,23.11,1004.6392814483124,49.0,162.45000000000005,14.605
nongzhanguan_aq,12,4,,,,,,,21.9075,1004.9315875,52.0,160.75,14.44
nongzhanguan_aq,13,4,,,,,,,20.7475,1005.4259032155198,54.25,158.85,14.0525
nongzhanguan_aq,14,4,,,,,,,19.625,1005.930791193685,56.25,156.2425,13.2725
nongzhanguan_aq,15,4,,,,,,,18.5325,1006.212146875,57.5,152.03750000000005,11.9525
nongzhanguan_aq,16,4,,,,,,,17.8575,1006.1030260178301,58.5,144.7025,10.105
nongzhanguan_aq,17,4,,,,,,,17.29,1005.7051256519524,59.5,132.7525,8.1975
nongzhanguan_aq,18,4,,,,,,,16.825,1005.187303125,60.0,115.5725,6.7975
nongzhanguan_aq,19,4,,,,,,,16.4525,1004.7040306761224,61.0,96.29,6.2175
nongzhanguan_aq,20,4,,,,,,,16.1725,1004.352240110545,62.25,81.63,6.3225
nongzhanguan_aq,21,4,,,,,,,16.0475,1004.214478125,62.75,76.03999999999998,6.72
nongzhanguan_aq,22,4,,,,,,,16.285,1004.3290700276776,62.25,79.1,7.1475
nongzhanguan_aq,23,4,,,,,,,17.685000000000006,1004.5574555725447,60.25,87.095,7.3450000000000015
pingchang_aq,18,2,45.0,83.0,110.0,23.0,0.6,5.0,18.0,990.891175,39.0,46.8575,4.895
pingchang_aq,19,2,48.0,90.0,110.0,22.0,0.6,5.0,18.0,989.7031999999999,40.5,34.7475,5.695
pingchang_aq,20,2,50.0,96.0,56.0,42.0,0.6,5.0,18.0,990.6756750000001,41.5,27.345,6.032500000000001
pingchang_aq,21,2,54.0,94.0,37.0,69.0,0.7,4.0,18.0,989.99115,41.75,25.3125,6.08
pingchang_aq,22,2,56.0,102.0,12.0,103.0,0.7,6.0,15.0,993.3550749999999,40.75,34.065,6.147500000000001
pingchang_aq,23,2,57.0,113.0,46.0,59.0,0.7,5.0,17.0,990.799325,38.5,48.605,5.675000000000001
pingchang_aq,0,3,,,,,,,21.15,988.8040210937507,35.0,69.96,5.3775
pingchang_aq,1,3,,,,,,,22.7,988.6753917094487,32.0,94.52,5.415
pingchang_aq,2,3,,,,,,,24.05,988.350944359798,29.0,117.62,6.164999999999999
pingchang_aq,3,3,,,,,,,25.2,987.8100023437503,26.5,132.58249999999998,7.625
pingchang_aq,4,3,,,,,,,26.0,987.0596884727893,25.0,139.57999999999998,9.3625
pingchang_aq,5,3,,,,,,,26.9,986.2183236085017,24.25,143.715,10.9825
pingchang_aq,6,3,,,,,,,27.0,985.4320281250003,23.5,148.5,12.2975
pingchang_aq,7,3,,,,,,,27.0,984.8181489595813,23.25,155.145,13.2675
pingchang_aq,8,3,,,,,,,26.8,984.3789393022644,23.25,161.04000000000005,13.6875
pingchang_aq,9,3,,,,,,,26.7,984.0878789062504,24.0,163.385,13.0375
pingchang_aq,10,3,,,,,,,25.5,983.9348812849536,24.75,159.535,10.95
pingchang_aq,11,3,,,,,,,24.0,983.9755949926304,25.75,149.96249999999995,8.0425
pingchang_aq,12,3,,,,,,,22.8,984.2821023437504,27.5,137.58749999999998,4.8775
pingchang_aq,13,3,,,,,,,21.9,984.8640412651913,29.25,135.0325,1.425
pingchang_aq,14,3,,,,,,,20.7,985.4812721334672,31.75,299.495,2.1675
pingchang_aq,15,3,,,,,,,19.8,985.8312109375006,34.75,303.665,4.5025
pingchang_aq,16,3,,,,,,,18.6,985.704656345256,38.0,315.005,5.125000000000001
pingchang_aq,17,3,,,,,,,18.2,985.2659377408653,41.75,334.39,4.9325
pingchang_aq,18,3,,,,,,,18.1,984.7727671875003,45.25,266.3775,4.9625
pingchang_aq,19,3,,,,,,,18.0,984.4334911662877,48.0,11.835,5.26
pingchang_aq,20,3,,,,,,,18.6,984.2589938301584,49.75,23.0975,5.5375
pingchang_aq,21,3,,,,,,,19.2,984.2107937500003,51.0,34.305,5.9
pingchang_aq,22,3,,,,,,,19.8,984.2487134803383,51.0,46.9975,6.5150000000000015
pingchang_aq,23,3,,,,,,,20.7725,984.3257915102616,49.5,61.5725,6.9700000000000015
pingchang_aq,0,4,,,,,,,21.595,984.3933703125003,46.75,82.5,6.95
pingchang_aq,1,4,,,,,,,22.425,984.3993863938434,42.25,114.925,7.3675
pingchang_aq,2,4,,,,,,,23.155,984.2781523973152,37.25,143.98000000000005,9.8375
pingchang_aq,3,4,,,,,,,23.6725,983.9605750000003,33.75,159.6225,13.404999999999998
pingchang_aq,4,4,,,,,,,23.935,983.414017709338,33.25,166.89499999999995,16.4525
pingchang_aq,5,4,,,,,,,24.0,982.7516713541844,34.25,170.13,18.3725
pingchang_aq,6,4,,,,,,,23.975,982.1231835937506,36.75,170.76749999999996,18.9675
pingchang_aq,7,4,,,,,,,23.87,981.6478821495951,40.25,169.08499999999995,18.2575
pingchang_aq,8,4,,,,,,,23.625,981.3238149926642,44.0,165.7125,16.75
pingchang_aq,9,4,,,,,,,23.1975,981.1187101562504,47.75,161.6125,15.025
pingchang_aq,10,4,,,,,,,22.65,981.0160002489972,50.75,158.11249999999995,13.48
pingchang_aq,11,4,,,,,,,21.9875,981.0619361809488,54.0,155.1925,12.1375
pingchang_aq,12,4,,,,,,,20.94,981.3184734375003,57.25,152.14999999999995,10.9725
pingchang_aq,13,4,,,,,,,19.9275,981.7945474678461,60.25,148.1775,10.0025
pingchang_aq,14,4,,,,,,,18.9475,982.2870135763684,63.5,143.2375,9.255
pingchang_aq,15,4,,,,,,,17.9875,982.5397070312503,65.75,137.7,8.754999999999999
pingchang_aq,16,4,,,,,,,17.6125,982.3732222638823,67.25,132.095,8.455
pingchang_aq,17,4,,,,,,,17.3075,981.9151903584875,68.75,126.625,8.1075
pingchang_aq,18,4,,,,,,,17.119999999999994,981.3700015625003,70.25,120.6975,7.4025
pingchang_aq,19,4,,,,,,,17.02,980.9148540437587,72.25,112.8175,6.2175
pingchang_aq,20,4,,,,,,,17.0,980.6181776517208,74.25,102.6525,5.0325
pingchang_aq,21,4,,,,,,,17.0,980.5212101562503,74.25,94.345,4.317500000000001
pingchang_aq,22,4,,,,,,,17.0,980.6325101143268,72.25,96.0175,4.23
pingchang_aq,23,4,,,,,,,18.0525,980.8299192313913,68.5,106.855,4.6275
pinggu_aq,18,2,61.0,63.0,135.0,24.0,0.9,10.0,17.0,1001.140325,42.75,95.3075,8.8225
pinggu_aq,19,2,60.0,61.0,128.0,22.0,0.8,9.0,17.0,1000.925475,44.5,91.39500000000001,8.3225
pinggu_aq,20,2,55.0,63.0,93.0,22.0,0.8,9.0,17.0,1000.7592000000001,45.5,88.58000000000001,7.949999999999999
pinggu_aq,21,2,58.0,65.0,115.0,25.0,0.9,9.0,17.0,1001.9395000000001,45.75,89.3475,7.7225
pinggu_aq,22,2,63.0,74.0,108.0,29.0,0.9,9.0,16.0,1000.716075,43.5,98.86999999999999,7.1899999999999995
pinggu_aq,23,2,61.0,82.0,101.0,36.0,0.9,9.0,17.0,1000.7586,41.25,110.3775,6.8549999999999995
pinggu_aq,0,3,,,,,,,21.83,1002.004171875,38.5,130.2,6.4300000000000015
pinggu_aq,1,3,,,,,,,23.27,1001.832492435752,36.0,160.145,6.4750000000000005
pinggu_aq,2,3,,,,,,,24.5,1001.474552912719,33.25,186.85,8.015
pinggu_aq,3,3,,,,,,,25.53,1000.903309375,31.0,201.09,10.015
pinggu_aq,4,3,,,,,,,26.37,1000.1210001929868,29.0,206.905,11.19
pinggu_aq,5,3,,,,,,,27.0,999.2469929423323,27.5,209.5175,11.6425
pinggu_aq,6,3,,,,,,,26.8,998.4299375,27.0,211.6275,12.01
pinggu_aq,7,3,,,,,,,26.6,997.789699963602,27.0,214.105,12.705
pinggu_aq,8,3,,,,,,,26.4,997.3310113133248,27.75,214.97,12.9775
pinggu_aq,9,3,,,,,,,26.2,997.0298187499997,29.0,211.71,11.784999999999998
pinggu_aq,10,3,,,,,,,25.5,996.8764365266769,31.0,198.575,8.8125
pinggu_aq,11,3,,,,,,,24.0,996.918647105294,32.75,164.4675,6.3475
pinggu_aq,12,3,,,,,,,22.4,997.2186,34.5,124.825,6.9275
pinggu_aq,13,3,,,,,,,20.8,997.7784857583896,36.0,108.92,8.085
pinggu_aq,14,3,,,,,,,19.8,998.3606590617984,37.5,102.53000000000002,8.4175
pinggu_aq,15,3,,,,,,,18.8,998.667515625,38.75,98.5225,8.344999999999999
pinggu_aq,16,3,,,,,,,18.0,998.4984109490235,39.75,94.285,8.405000000000001
pinggu_aq,17,3,,,,,,,17.8,998.0405396799194,40.5,90.6375,8.535
pinggu_aq,18,3,,,,,,,17.3,997.57805625,41.0,88.63250000000002,8.5
pinggu_aq,19,3,,,,,,,17.2,997.3322138482974,41.75,88.6575,8.180000000000001
pinggu_aq,20,3,,,,,,,17.1,997.2726606907472,42.0,88.925,7.9175
pinggu_aq,21,3,,,,,,,17.6,997.30614375,43.5,86.95,8.1775
pinggu_aq,22,3,,,,,,,18.2,997.3553541438948,45.75,82.8575,9.2175
pinggu_aq,23,3,,,,,,,19.1425,997.4067595709844,47.75,82.5325,10.2225
pinggu_aq,0,4,,,,,,,20.035,997.462771875,47.5,91.3475,10.19
pinggu_aq,1,4,,,,,,,21.0,997.5080875159358,44.25,116.425,9.6325
pinggu_aq,2,4,,,,,,,21.9,997.4565414188324,39.5,147.59249999999997,11.2575
pinggu_aq,3,4,,,,,,,22.5625,997.204253125,35.5,167.10000000000005,14.5625
pinggu_aq,4,4,,,,,,,22.9075,996.6933873432944,34.0,176.75,17.0275
pinggu_aq,5,4,,,,,,,22.995,996.0502894527617,35.0,182.1125,17.990000000000006
pinggu_aq,6,4,,,,,,,23.0,995.44735,37.75,185.2625,17.615000000000006
pinggu_aq,7,4,,,,,,,22.995,995.0194643840415,41.25,186.53,16.26
pinggu_aq,8,4,,,,,,,22.875,994.7515474136443,45.25,184.7125,14.5175
pinggu_aq,9,4,,,,,,,22.557500000000005,994.59101875,49.75,177.6125,13.195
pinggu_aq,10,4,,,,,,,22.065,994.5072352131376,53.25,165.22,13.189999999999998
pinggu_aq,11,4,,,,,,,21.14,994.5573022584064,56.5,153.195,14.2475
pinggu_aq,12,4,,,,,,,20.1225,994.8202625,59.5,144.98250000000004,15.127499999999998
pinggu_aq,13,4,,,,,,,19.145,995.3167367773026,62.75,140.19,14.64
pinggu_aq,14,4,,,,,,,18.205,995.8336588305062,65.75,136.315,13.0325
pinggu_aq,15,4,,,,,,,17.3,996.099540625,68.25,130.7925,11.0575
pinggu_aq,16,4,,,,,,,16.4225,995.9224631637628,70.5,121.2575,9.4975
pinggu_aq,17,4,,,,,,,16.2,995.4287836001249,72.25,108.6575,8.625
pinggu_aq,18,4,,,,,,,16.0625,994.824428125,74.0,96.31,8.317499999999999
pinggu_aq,19,4,,,,,,,16.005,994.2895303593087,76.0,87.0825,8.225
pinggu_aq,20,4,,,,,,,16.0,993.9010536439945,77.25,82.29499999999999,8.16
pinggu_aq,21,4,,,,,,,16.0,993.71016875,77.0,83.08000000000001,8.0825
pinggu_aq,22,4,,,,,,,16.0075,993.7359213017753,74.75,90.04249999999998,8.057500000000001
pinggu_aq,23,4,,,,,,,17.325,993.8688563377859,71.5,101.85250000000002,7.91
qianmen_aq,18,2,77.0,153.0,39.0,99.0,0.7,9.0,17.5,1011.495725,33.5,191.935,7.7250000000000005
qianmen_aq,19,2,81.0,139.0,38.0,100.0,0.8,8.0,17.5,1011.3196250000001,35.25,187.8725,6.2725
qianmen_aq,20,2,76.0,140.0,79.0,103.0,0.8,7.0,17.5,1011.250675,37.0,175.07,4.62
qianmen_aq,21,2,85.0,155.0,8.0,131.0,1.0,8.0,17.9,1011.276425,38.0,161.3825,3.565
qianmen_aq,22,2,86.0,141.0,11.0,129.0,1.0,8.0,15.5,1011.253025,36.5,162.285,3.6225
qianmen_aq,23,2,70.0,147.0,9.0,135.0,1.2,9.0,17.5,1011.712625,34.5,151.88,3.7024999999999997
qianmen_aq,0,3,,,,,,,22.335,1011.364165625,31.75,150.83749999999995,3.365
qianmen_aq,1,3,,,,,,,23.465,1011.2421652861524,28.75,161.78250000000003,3.735
qianmen_aq,2,3,,,,,,,24.4,1010.8934418792226,26.25,177.14,4.7075000000000005
qianmen_aq,3,3,,,,,,,25.135,1010.297209375,23.75,188.5,6.4625
qianmen_aq,4,3,,,,,,,25.565,1009.4617754901601,22.25,194.28,8.8025
qianmen_aq,5,3,,,,,,,26.0,1008.5118229248326,21.5,196.5275,11.205
qianmen_aq,6,3,,,,,,,25.9,1007.601128125,20.75,196.78,13.097500000000002
qianmen_aq,7,3,,,,,,,25.8,1006.8577587948676,20.0,195.6925,14.08
qianmen_aq,8,3,,,,,,,25.7,1006.30694767146,20.0,193.9575,14.2125
qianmen_aq,9,3,,,,,,,25.6,1005.94821875,20.0,192.16,13.6825
qianmen_aq,10,3,,,,,,,24.275,1005.7866237053673,20.5,190.9225,12.635
qianmen_aq,11,3,,,,,,,23.15,1005.8493249310077,21.5,190.945,11.19
